timestamp,x,y,z,label
1657093635720,27,252,15,0
1657093635760,4,245,39,0
1657093635800,-10,238,47,0
1657093635840,-12,236,48,0
1657093635880,-4,245,46,0
1657093635920,3,249,43,0
1657093635960,3,251,47,0
1657093636000,-2,247,47,0
1657093636040,-6,246,47,0
1657093636080,-5,247,47,0
1657093636120,0,245,47,0
1657093636160,2,247,42,0
1657093636200,14,246,38,0
1657093636240,6,243,40,0
1657093636280,2,239,21,0
1657093636320,-1,243,41,0
1657093636360,-1,246,47,0
1657093636400,0,247,47,0
1657093636440,0,251,49,0
1657093636480,0,250,52,0
1657093636520,1,248,53,0
1657093636560,-8,244,50,0
1657093636600,-7,238,45,0
1657093636640,2,247,34,0
1657093636680,-19,233,43,0
1657093636720,-11,242,46,0
1657093636760,-2,251,47,0
1657093636800,3,253,49,0
1657093636840,-2,248,36,0
1657093636880,-4,243,41,0
1657093636920,-3,241,47,0
1657093636960,-1,243,47,0
1657093637000,0,246,49,0
1657093637040,0,245,52,0
1657093637080,-1,245,54,0
1657093637120,-4,246,41,0
1657093637160,-9,242,40,0
1657093637200,-2,240,45,0
1657093637240,4,248,46,0
1657093637280,3,251,50,0
1657093637320,-3,251,41,0
1657093637360,-2,245,51,0
1657093637400,-4,245,52,0
1657093637440,-8,238,54,0
1657093637480,-6,244,56,0
1657093637520,4,241,64,0
1657093637560,8,238,68,0
1657093637600,3,240,63,0
1657093637640,6,250,51,0
1657093637680,1,249,31,0
1657093637720,0,249,28,0
1657093637760,-7,245,48,0
1657093637800,-8,241,53,0
1657093637840,-5,243,54,0
1657093637880,1,245,53,0
1657093637920,11,248,49,0
1657093637960,9,248,47,0
1657093638000,0,246,47,0
1657093638040,-9,245,48,0
1657093638080,-10,243,48,0
1657093638120,-3,243,45,0
1657093638160,2,246,44,0
1657093638200,4,248,43,0
1657093638240,3,248,45,0
1657093638280,-1,246,48,0
1657093638320,-4,243,49,0
1657093638360,-2,240,46,0
1657093638400,-2,241,42,0
1657093638440,1,246,41,0
1657093638480,-1,248,41,0
1657093638520,0,250,45,0
1657093638560,-1,248,46,0
1657093638600,-3,244,47,0
1657093638640,-3,241,44,0
1657093638680,0,244,41,0
1657093638720,5,246,39,0
1657093638760,7,247,40,0
1657093202000,-4,231,37,1
1657093202040,7,232,33,1
1657093202080,10,234,37,1
1657093202120,4,242,43,1
1657093202160,0,260,46,1
1657093202200,0,282,51,1
1657093202240,0,285,53,1
1657093202280,0,259,56,1
1657093202320,2,228,57,1
1657093202360,0,213,56,1
1657093202400,-9,207,51,1
1657093202440,-6,213,45,1
1657093202480,-1,227,36,1
1657093202520,10,250,37,1
1657093202560,14,265,37,1
1657093202600,10,275,40,1
1657093202640,-7,276,41,1
1657093202680,-19,266,46,1
1657093202720,-14,252,57,1
1657093202760,-2,234,65,1
1657093202800,2,217,60,1
1657093202840,2,218,41,1
1657093202880,-1,233,20,1
1657093202920,-6,249,21,1
1657093202960,-7,257,39,1
1657093203000,-2,254,55,1
1657093203040,6,242,59,1
1657093203080,8,237,55,1
1657093203120,8,236,48,1
1657093203160,1,241,40,1
1657093203200,-14,254,30,1
1657093203240,-26,262,41,1
1657093203280,-16,261,61,1
1657093203320,-8,256,67,1
1657093203360,-4,253,57,1
1657093203400,-7,243,47,1
1657093203440,-1,227,35,1
1657093203480,12,210,32,1
1657093203520,17,202,34,1
1657093203560,-57,240,86,1
1657093203600,9,235,43,1
1657093203640,-47,282,37,1
1657093203680,-7,290,19,1
1657093203720,0,292,10,1
1657093203760,2,279,20,1
1657093203800,21,229,14,1
1657093203840,24,206,25,1
1657093203880,24,195,49,1
1657093203920,17,209,63,1
1657093203960,2,224,67,1
1657093204000,-20,248,51,1
1657093204040,-21,290,19,1
1657093204080,-4,297,12,1
1657093204120,6,281,31,1
1657093204160,12,257,37,1
1657093204200,13,228,29,1
1657093204240,12,225,43,1
1657093204280,9,227,71,1
1657093204320,2,221,80,1
1657093204360,-12,228,65,1
1657093204400,-23,248,47,1
1657093204440,-17,260,32,1
1657093204480,-3,257,39,1
1657093204520,7,251,51,1
1657093204560,16,237,54,1
1657093204600,12,232,48,1
1657093204640,4,240,47,1
1657093204680,4,244,44,1
1657093204720,-5,253,46,1
1657093204760,-16,256,53,1
1657093204800,-22,257,55,1
1657093204840,-13,258,45,1
1657093204880,-5,256,37,1
1657093204920,-5,241,43,1
1657093204960,0,220,46,1
1657093205000,2,212,48,1
1657093205040,-1,220,48,1
1657093205080,-5,242,49,1
1657093205120,-5,260,50,1
1657093205160,-2,268,53,1
1657093205200,0,268,57,1
1657093205240,2,258,57,1
1657093205280,1,247,49,1
1657093205320,-1,235,40,1
1657093205360,-11,231,39,1
1657093205400,-20,227,35,1
1657093205440,-20,229,31,1
1657093205480,-1,242,38,1
1657093205520,14,256,48,1
1657093205560,14,259,56,1
1657093205600,1,259,60,1
1657093205640,-8,253,58,1
1657093205680,-9,241,53,1
1657093205720,-8,234,49,1
1657093205760,-8,231,46,1
1657093205800,-4,232,44,1
1657093205840,-1,241,41,1
1657093205880,0,249,34,1
1657093205920,2,255,30,1
1657093205960,8,258,34,1
1657093206000,3,257,49,1
1657093206040,-9,249,58,1
1657093206080,-19,244,69,1
1657093206120,-17,239,68,1
1657093206160,-10,235,53,1
1657093206200,1,233,31,1
1657093206240,9,233,26,1
1657093206280,11,235,37,1
1657093206320,3,240,46,1
1657093206360,-6,246,55,1
1657093206400,-15,257,58,1
1657093206440,-18,265,55,1
1657093206480,-9,263,51,1
1657093206520,0,254,44,1
1657093206560,3,240,36,1
1657093206600,5,226,33,1
1657093206640,2,221,39,1
1657093206680,-1,231,43,1
1657093206720,0,250,51,1
1657093206760,-1,263,61,1
1657093206800,-2,263,65,1
1657093206840,-7,255,64,1
1657093206880,-11,247,53,1
1657093206920,-13,239,30,1
1657093206960,-7,229,17,1
1657093207000,1,229,18,1
1657093207040,9,235,35,1
1657093207080,8,242,54,1
1657093207120,0,245,65,1
1657093207160,-7,245,64,1
1657093207200,-7,249,54,1
1657093207240,-1,256,39,1
1657093207280,0,259,30,1
1657093207320,-1,256,34,1
1657093207360,-8,249,39,1
1657093207400,-13,244,38,1
1657093207440,-7,239,42,1
1657093207480,5,237,42,1
1657093207520,14,234,43,1
1657093207560,7,236,45,1
1657093207600,-4,243,52,1
1657093207640,-14,249,54,1
1657093207680,-14,248,49,1
1657093207720,-10,245,43,1
1657093207760,-4,246,42,1
1657093207800,1,250,46,1
1657093207840,11,250,49,1
1657093207880,12,245,47,1
1657093207920,4,243,45,1
1657093207960,0,246,46,1
1657093208000,-3,243,45,1
1657093208040,-10,242,39,1
1657093208080,-14,241,41,1
1657093208120,-11,244,44,1
1657093208160,-1,248,51,1
1657093208200,9,249,50,1
1657093208240,14,250,45,1
1657093208280,10,250,42,1
1657093208320,4,247,42,1
1657093208360,1,243,45,1
1657093208400,-4,239,46,1
1657093208440,-10,238,42,1
1657093208480,-10,241,44,1
1657093208520,-3,251,47,1
1657093208560,4,251,40,1
1657093208600,5,249,35,1
1657093208640,5,248,38,1
1657093208680,-4,253,60,1
1657093208720,-8,244,75,1
1657093208760,2,238,66,1
1657093208800,12,230,46,1
1657093208840,10,234,25,1
1657093208880,-2,237,28,1
1657093208920,-14,251,44,1
1657093208960,-16,253,58,1
1657093209000,-18,245,62,1
1657093209040,-9,245,60,1
1657093209080,0,253,49,1
1657093209120,3,256,38,1
1657093209160,1,253,38,1
1657093209200,-6,250,45,1
1657093209240,-11,251,54,1
1657093209280,-10,246,58,1
1657093209320,-3,239,52,1
1657093209360,3,232,44,1
1657093209400,4,230,33,1
1657093209440,1,228,33,1
1657093209480,-5,231,34,1
1657093209520,-17,250,50,1
1657093209560,-17,258,55,1
1657093209600,-3,262,56,1
1657093209640,8,263,54,1
1657093209680,10,258,57,1
1657093209720,4,246,58,1
1657093209760,4,233,50,1
1657093209800,-2,228,38,1
1657093209840,-13,234,19,1
1657093209880,-23,244,16,1
1657093209920,-10,248,23,1
1657093209960,10,246,36,1
1657093210000,21,244,51,1
1657093210040,14,239,63,1
1657093210080,2,241,61,1
1657093210120,-12,249,43,1
1657093210160,-14,252,24,1
1657093210200,-3,253,30,1
1657093210240,10,253,44,1
1657093210280,13,256,52,1
1657093210320,2,257,56,1
1657093210360,-11,252,61,1
1657093210400,-16,232,54,1
1657093210440,-11,217,36,1
1657093210480,1,215,28,1
1657093210520,13,224,34,1
1657093210560,14,240,45,1
1657093210600,7,256,56,1
1657093210640,-4,264,60,1
1657093210680,-14,267,63,1
1657093210720,-14,264,63,1
1657093210760,-9,259,52,1
1657093210800,-5,248,38,1
1657093210840,0,229,23,1
1657093210880,6,223,26,1
1657093210920,11,233,45,1
1657093210960,12,241,55,1
1657093211000,4,243,55,1
1657093211040,-7,237,56,1
1657093211080,-21,237,57,1
1657093211120,-22,252,50,1
1657093211160,-6,262,36,1
1657093211200,9,263,24,1
1657093211240,16,259,29,1
1657093211280,15,249,41,1
1657093211320,8,239,48,1
1657093211360,-4,231,49,1
1657093211400,-10,237,47,1
1657093211440,-5,242,45,1
1657093211480,18,242,43,1
1657093211520,-9,217,53,1
1657093211560,-53,217,40,1
1657093211600,-41,245,23,1
1657093211640,-6,263,23,1
1657093211680,19,266,35,1
1657093211720,16,262,49,1
1657093211760,-2,256,54,1
1657093211800,-20,256,46,1
1657093211840,-21,255,35,1
1657093211880,-18,248,27,1
1657093211920,-12,236,21,1
1657093211960,2,223,24,1
1657093212000,10,213,37,1
1657093212040,17,219,52,1
1657093212080,7,235,61,1
1657093212120,-5,244,61,1
1657093212160,-26,263,43,1
1657093212200,-22,269,28,1
1657093212240,-3,266,29,1
1657093212280,15,263,34,1
1657093212320,20,257,38,1
1657093212360,17,248,38,1
1657093212400,4,231,35,1
1657093212440,-9,220,37,1
1657093212480,-17,218,38,1
1657093212520,-12,226,41,1
1657093212560,0,242,34,1
1657093212600,5,250,37,1
1657093212640,8,252,47,1
1657093212680,7,248,53,1
1657093212720,0,254,54,1
1657093212760,-5,271,43,1
1657093212800,1,279,29,1
1657093212840,-5,268,24,1
1657093212880,-4,231,37,1
1657093212920,0,201,41,1
1657093212960,-2,198,36,1
1657093213000,-9,216,36,1
1657093213040,-9,247,39,1
1657093213080,-3,275,43,1
1657093213120,6,280,55,1
1657093213160,5,268,61,1
1657093213200,2,252,58,1
1657093213240,4,235,50,1
1657093213280,0,230,38,1
1657093213320,-5,236,16,1
1657093213360,-9,250,10,1
1657093213400,-3,255,25,1
1657093213440,2,258,41,1
1657093213480,9,249,54,1
1657093213520,16,233,64,1
1657093213560,15,218,66,1
1657093213600,2,217,55,1
1657093213640,-5,232,44,1
1657093213680,0,244,35,1
1657093213720,5,255,43,1
1657093213760,6,264,55,1
1657093213800,4,268,55,1
1657093213840,5,263,42,1
1657093213880,4,257,24,1
1657093213920,2,246,26,1
1657093213960,-10,245,47,1
1657093214000,-33,254,59,1
1657093214040,-40,240,54,1
1657093214080,-28,215,47,1
1657093214120,-5,206,46,1
1657093214160,16,216,49,1
1657093214200,26,236,48,1
1657093214240,7,258,34,1
1657093214280,-19,270,33,1
1657093214320,-26,277,50,1
1657093214360,-10,273,55,1
1657093214400,9,259,58,1
1657093214440,19,234,56,1
1657093214480,10,223,46,1
1657093214520,-11,226,36,1
1657093214560,-35,234,31,1
1657093214600,-27,240,36,1
1657093214640,-1,250,44,1
1657093214680,17,250,49,1
1657093214720,21,245,50,1
1657093214760,12,236,53,1
1657093214800,-3,237,51,1
1657093214840,-20,266,107,1
1657093214880,-15,243,18,1
1657093214920,-2,244,2,1
1657093214960,5,247,13,1
1657093215000,3,255,32,1
1657093215040,-1,264,49,1
1657093215080,-2,263,49,1
1657093215120,3,253,47,1
1657093215160,0,239,53,1
1657093215200,-7,226,51,1
1657093215240,-11,219,38,1
1657093215280,-11,218,32,1
1657093215320,0,225,32,1
1657093215360,10,232,41,1
1657093215400,14,246,53,1
1657093215440,6,260,62,1
1657093215480,-18,268,60,1
1657093215520,-46,262,44,1
1657093215560,2,296,41,1
1657093215600,-34,264,33,1
1657093215640,-17,257,33,1
1657093215680,3,234,38,1
1657093215720,20,212,44,1
1657093215760,28,201,50,1
1657093215800,17,205,52,1
1657093215840,1,228,53,1
1657093215880,-11,255,44,1
1657093215920,-21,272,38,1
1657093215960,-19,270,35,1
1657093216000,-10,262,33,1
1657093216040,-2,259,36,1
1657093216080,3,254,57,1
1657093216120,1,240,64,1
1657093216160,4,227,60,1
1657093216200,6,231,41,1
1657093216240,2,235,22,1
1657093216280,-2,236,21,1
1657093216320,-3,237,34,1
1657093216360,-6,242,50,1
1657093216400,-4,255,63,1
1657093216440,7,260,69,1
1657093216480,16,255,63,1
1657093216520,10,245,45,1
1657093216560,-4,246,29,1
1657093216600,-14,252,19,1
1657093216640,-11,253,28,1
1657093216680,0,253,47,1
1657093216720,9,248,52,1
1657093216760,6,236,56,1
1657093216800,3,226,60,1
1657093216840,2,219,59,1
1657093216880,0,232,45,1
1657093216920,1,250,38,1
1657093216960,2,256,39,1
1657093217000,1,257,44,1
1657093217040,0,256,53,1
1657093217080,-9,256,66,1
1657093217120,-10,251,80,1
1657093217160,-2,244,72,1
1657093217200,0,239,54,1
1657093217240,-1,228,38,1
1657093217280,-2,219,32,1
1657093217320,0,226,36,1
1657093217360,1,248,45,1
1657093217400,-7,271,52,1
1657093217440,-17,278,60,1
1657093217480,-12,270,65,1
1657093217520,-5,255,63,1
1657093217560,0,239,51,1
1657093217600,3,220,38,1
1657093217640,9,215,36,1
1657093217680,16,223,43,1
1657093217720,6,235,49,1
1657093217760,-9,246,57,1
1657093217800,-17,255,60,1
1657093217840,-7,258,56,1
1657093217880,0,260,43,1
1657093217920,2,257,36,1
1657093217960,8,248,37,1
1657093218000,9,239,46,1
1657093218040,9,240,55,1
1657093218080,5,244,55,1
1657093218120,-3,249,47,1
1657093218160,-13,245,38,1
1657093218200,-16,236,36,1
1657093218240,-8,232,42,1
1657093218280,6,236,43,1
1657093218320,13,241,43,1
1657093218360,7,252,46,1
1657093218400,0,257,51,1
1657093218440,-4,259,55,1
1657093218480,-3,256,52,1
1657093218520,-1,252,45,1
1657093218560,-3,248,41,1
1657093218600,-8,244,42,1
1657093218640,-5,239,45,1
1657093218680,3,232,48,1
1657093218720,10,232,43,1
1657093218760,24,228,36,1
1657093218800,4,231,42,1
1657093218840,1,240,51,1
1657093218880,-8,250,52,1
1657093218920,-8,260,49,1
1657093218960,-1,269,49,1
1657093219000,5,263,50,1
1657093219040,7,250,45,1
1657093219080,7,235,37,1
1657093219120,0,234,41,1
1657093219160,-7,238,48,1
1657093219200,-9,243,48,1
1657093219240,-3,247,49,1
1657093219280,3,249,48,1
1657093219320,4,249,40,1
1657093219360,1,246,34,1
1657093219400,-2,239,41,1
1657093219440,-3,232,49,1
1657093219480,-1,233,54,1
1657093219520,2,245,54,1
1657093219560,8,254,52,1
1657093219600,4,261,43,1
1657093219640,0,262,36,1
1657093219680,-9,257,33,1
1657093219720,-13,246,35,1
1657093219760,-12,230,43,1
1657093219800,-6,221,53,1
1657093219840,3,218,57,1
1657093219880,14,235,56,1
1657093219920,14,256,46,1
1657093219960,6,272,40,1
1657093220000,2,274,37,1
1657093220040,-3,260,39,1
1657093220080,-11,241,44,1
1657093220120,-20,221,49,1
1657093220160,-17,217,54,1
1657093220200,-6,221,55,1
1657093220240,13,237,54,1
1657093220280,25,256,47,1
1657093220320,21,270,39,1
1657093220360,9,268,34,1
1657093220400,-9,259,34,1
1657093220440,-27,249,39,1
1657093220480,-29,237,50,1
1657093220520,-13,223,63,1
1657093220560,12,217,60,1
1657093220600,29,221,52,1
1657093220640,21,234,38,1
1657093220680,-3,248,31,1
1657093220720,-20,259,33,1
1657093220760,-18,268,48,1
1657093220800,-3,274,58,1
1657093220840,4,273,53,1
1657093220880,1,268,50,1
1657093220920,-1,238,55,1
1657093220960,-5,205,56,1
1657093221000,-11,194,46,1
1657093221040,-12,203,38,1
1657093221080,0,231,33,1
1657093221120,8,260,33,1
1657093221160,12,279,42,1
1657093221200,13,279,55,1
1657093221240,5,269,65,1
1657093221280,-13,255,68,1
1657093221320,-21,235,65,1
1657093221360,-13,223,57,1
1657093221400,1,223,46,1
1657093221440,14,232,30,1
1657093221480,17,246,31,1
1657093221520,6,254,46,1
1657093221560,-8,251,52,1
1657093221600,-16,245,47,1
1657093221640,-15,238,45,1
1657093221680,-6,237,49,1
1657093221720,6,241,59,1
1657093221760,17,245,64,1
1657093221800,15,249,61,1
1657093221840,6,258,49,1
1657093221880,-2,267,31,1
1657093221920,-7,265,19,1
1657093221960,-12,250,24,1
1657093222000,-6,230,37,1
1657093222040,-2,220,51,1
1657093222080,6,214,61,1
1657093222120,-1,210,51,1
1657093222160,7,231,46,1
1657093222200,3,258,36,1
1657093222240,3,271,36,1
1657093222280,2,276,45,1
1657093222320,-11,272,59,1
1657093222360,-16,254,63,1
1657093222400,-18,238,59,1
1657093222440,-17,229,51,1
1657093222480,-4,228,41,1
1657093222520,14,232,35,1
1657093222560,23,229,35,1
1657093222600,17,231,41,1
1657093222640,-1,248,59,1
1657093222680,-27,258,64,1
1657093222720,-38,256,59,1
1657093222760,-30,253,56,1
1657093222800,-15,254,54,1
1657093222840,0,252,57,1
1657093222880,12,246,59,1
1657093222920,17,235,58,1
1657093222960,6,227,47,1
1657093223000,-17,228,37,1
1657093223040,-35,235,27,1
1657093223080,-32,247,31,1
1657093223120,-6,250,34,1
1657093223160,18,256,52,1
1657093223200,27,256,57,1
1657093223240,12,260,58,1
1657093223280,-9,254,61,1
1657093223320,-23,245,49,1
1657093223360,-19,235,40,1
1657093223400,-5,224,40,1
1657093223440,14,226,39,1
1657093223480,28,232,47,1
1657093223520,27,241,54,1
1657093223560,-1,248,45,1
1657093223600,-15,256,39,1
1657093223640,-17,255,39,1
1657093223680,-20,256,43,1
1657093223720,-9,255,52,1
1657093223760,5,250,64,1
1657093223800,10,244,66,1
1657093223840,10,240,59,1
1657093223880,9,236,39,1
1657093223920,9,226,27,1
1657093223960,5,224,29,1
1657093224000,-8,235,37,1
1657093224040,-15,248,43,1
1657093224080,-9,262,50,1
1657093224120,-2,269,49,1
1657093224160,2,265,51,1
1657093224200,9,251,51,1
1657093224240,9,238,41,1
1657093224280,2,232,39,1
1657093224320,-3,233,46,1
1657093224360,-2,231,56,1
1657093224400,1,235,49,1
1657093224440,-3,241,46,1
1657093224480,-11,244,44,1
1657093224520,-12,247,43,1
1657093224560,-9,252,33,1
1657093224600,-4,255,32,1
1657093224640,9,257,44,1
1657093224680,23,251,51,1
1657093224720,20,244,52,1
1657093224760,-3,245,49,1
1657093224800,-29,243,44,1
1657093224840,-29,245,41,1
1657093224880,-15,239,44,1
1657093224920,5,237,36,1
1657093224960,10,232,39,1
1657093225000,10,236,48,1
1657093225040,5,242,57,1
1657093225080,-1,251,54,1
1657093225120,-6,255,47,1
1657093225160,-10,258,38,1
1657093225200,-6,262,37,1
1657093225240,0,261,39,1
1657093225280,5,254,46,1
1657093225320,1,238,51,1
1657093225360,-3,223,49,1
1657093225400,-2,215,43,1
1657093225440,3,219,39,1
1657093225480,8,236,35,1
1657093225520,5,257,31,1
1657093225560,-5,263,37,1
1657093225600,-12,263,46,1
1657093225640,-8,252,54,1
1657093225680,0,240,54,1
1657093225720,5,231,51,1
1657093225760,3,232,44,1
1657093225800,0,244,43,1
1657093225840,-2,258,49,1
1657093225880,-7,268,52,1
1657093225920,-12,266,55,1
1657093225960,-11,256,53,1
1657093226000,-1,245,46,1
1657093226040,10,234,41,1
1657093226080,15,218,35,1
1657093226120,5,209,36,1
1657093226160,-14,216,44,1
1657093226200,-26,233,50,1
1657093226240,-17,254,55,1
1657093226280,0,264,49,1
1657093226320,12,268,47,1
1657093226360,12,262,54,1
1657093226400,7,256,54,1
1657093226440,-2,247,48,1
1657093226480,-11,244,45,1
1657093226520,-12,249,45,1
1657093226560,-3,244,53,1
1657093226600,11,231,51,1
1657093226640,14,227,41,1
1657093226680,8,226,34,1
1657093226720,-4,240,41,1
1657093226760,-17,256,52,1
1657093226800,-18,264,49,1
1657093226840,-9,254,58,1
1657093226880,5,246,63,1
1657093226920,9,248,66,1
1657093226960,8,251,55,1
1657093227000,7,241,41,1
1657093227040,9,225,34,1
1657093227080,11,221,34,1
1657093227120,5,235,37,1
1657093227160,-5,253,45,1
1657093227200,-13,268,47,1
1657093227240,-11,274,59,1
1657093227280,-5,271,62,1
1657093227320,-1,254,58,1
1657093227360,3,235,43,1
1657093227400,10,224,26,1
1657093227440,10,208,16,1
1657093227480,7,197,33,1
1657093227520,6,210,56,1
1657093227560,-12,248,65,1
1657093227600,-28,282,59,1
1657093227640,-21,296,59,1
1657093227680,-1,286,69,1
1657093227720,11,268,77,1
1657093227760,13,249,76,1
1657093227800,9,223,59,1
1657093227840,3,204,34,1
1657093227880,-11,204,18,1
1657093227920,-18,210,18,1
1657093227960,-3,231,34,1
1657093228000,18,263,57,1
1657093228040,23,278,74,1
1657093228080,12,271,81,1
1657093228120,4,262,81,1
1657093228160,4,253,63,1
1657093228200,3,239,44,1
1657093228240,-9,229,37,1
1657093228280,-23,231,35,1
1657093228320,-15,222,37,1
1657093228360,7,226,36,1
1657093228400,31,242,41,1
1657093228440,34,254,44,1
1657093228480,19,255,45,1
1657093228520,0,253,47,1
1657093228560,-26,250,55,1
1657093228600,-48,251,56,1
1657093228640,-42,253,58,1
1657093228680,3,245,64,1
1657093228720,39,244,56,1
1657093228760,43,242,45,1
1657093228800,30,232,33,1
1657093228840,7,223,20,1
1657093228880,-18,226,23,1
1657093228920,-40,242,40,1
1657093228960,-35,262,59,1
1657093229000,2,270,69,1
1657093229040,29,255,75,1
1657093229080,27,240,68,1
1657093229120,3,237,57,1
1657093229160,-11,236,47,1
1657093229200,-11,228,36,1
1657093229240,0,224,30,1
1657093229280,13,244,40,1
1657093229320,13,268,51,1
1657093229360,4,270,54,1
1657093229400,-9,254,63,1
1657093229440,-15,237,67,1
1657093229480,-9,230,60,1
1657093229520,5,230,41,1
1657093229560,12,231,26,1
1657093229600,9,245,32,1
1657093229640,4,257,46,1
1657093229680,-4,257,55,1
1657093229720,-17,255,61,1
1657093229760,-18,249,69,1
1657093229800,-12,243,69,1
1657093229840,-1,237,61,1
1657093229880,7,232,44,1
1657093229920,11,233,24,1
1657093229960,11,241,18,1
1657093230000,1,249,32,1
1657093230040,-17,257,49,1
1657093230080,-25,260,58,1
1657093230120,-13,253,64,1
1657093230160,3,234,66,1
1657093230200,9,218,57,1
1657093230240,2,221,38,1
1657093230280,-11,238,26,1
1657093230320,-14,254,26,1
1657093230360,-4,268,46,1
1657093230400,12,271,64,1
1657093230440,19,262,64,1
1657093230480,19,247,51,1
1657093230520,13,237,33,1
1657093230560,-8,230,28,1
1657093230600,-27,226,35,1
1657093230640,-21,227,44,1
1657093230680,7,233,53,1
1657093230720,27,244,61,1
1657093230760,27,252,60,1
1657093230800,14,255,43,1
1657093230840,-9,257,34,1
1657093230880,-36,260,39,1
1657093230920,-36,254,53,1
1657093230960,-13,239,62,1
1657093231000,7,225,61,1
1657093231040,18,219,50,1
1657093231080,18,224,39,1
1657093231120,2,244,29,1
1657093231160,-19,263,20,1
1657093231200,-29,273,27,1
1657093231240,-17,263,46,1
1657093231280,0,250,66,1
1657093231320,9,236,73,1
1657093231360,16,225,64,1
1657093231400,11,227,44,1
1657093231440,4,234,28,1
1657093231480,-1,234,20,1
1657093231520,-7,238,38,1
1657093231560,-14,245,58,1
1657093231600,-13,256,65,1
1657093231640,-4,263,58,1
1657093231680,2,262,43,1
1657093231720,7,254,31,1
1657093231760,12,242,32,1
1657093231800,8,237,39,1
1657093231840,0,240,48,1
1657093231880,-12,249,51,1
1657093231920,-13,253,50,1
1657093231960,-7,249,48,1
1657093232000,1,237,42,1
1657093232040,5,229,36,1
1657093232080,3,226,32,1
1657093232120,3,228,31,1
1657093232160,2,239,37,1
1657093232200,0,252,41,1
1657093232240,-1,266,49,1
1657093232280,-4,274,51,1
1657093232320,-2,270,49,1
1657093232360,1,251,51,1
1657093232400,-1,231,54,1
1657093232440,2,219,48,1
1657093232480,4,222,42,1
1657093232520,4,235,37,1
1657093232560,-2,251,32,1
1657093232600,-5,256,32,1
1657093232640,-4,257,36,1
1657093232680,0,254,47,1
1657093232720,6,245,58,1
1657093232760,6,236,59,1
1657093232800,1,235,52,1
1657093232840,-8,240,42,1
1657093232880,-12,247,37,1
1657093232920,-6,252,41,1
1657093232960,1,251,45,1
1657093233000,7,250,45,1
1657093233040,11,247,43,1
1657093233080,6,243,47,1
1657093233120,-2,239,54,1
1657093233160,-12,237,53,1
1657093233200,-10,239,42,1
1657093233240,-1,244,29,1
1657093233280,5,252,30,1
1657093233320,6,254,42,1
1657093233360,0,255,56,1
1657093233400,-6,251,62,1
1657093233440,-5,248,61,1
1657093233480,2,247,54,1
1657093233520,6,243,42,1
1657093233560,6,240,33,1
1657093233600,4,232,28,1
1657093233640,0,230,32,1
1657093233680,-7,236,43,1
1657093233720,-10,242,51,1
1657093233760,-3,247,54,1
1657093233800,5,253,51,1
1657093233840,8,257,46,1
1657093233880,4,259,42,1
1657093233920,-1,257,47,1
1657093233960,0,252,51,1
1657093234000,2,244,51,1
1657093234040,4,236,45,1
1657093234080,4,232,38,1
1657093234120,-2,231,33,1
1657093234160,-11,236,32,1
1657093234200,-12,242,38,1
1657093234240,-3,249,50,1
1657093234280,7,252,53,1
1657093234320,11,253,55,1
1657093234360,3,249,59,1
1657093234400,-10,249,51,1
1657093234440,-10,255,38,1
1657093234480,0,256,28,1
1657093234520,9,248,31,1
1657093234560,11,238,41,1
1657093234600,5,233,56,1
1657093234640,-7,228,55,1
1657093234680,-21,233,51,1
1657093234720,-22,241,46,1
1657093234760,-5,248,40,1
1657093234800,15,254,39,1
1657093234840,19,261,43,1
1657093234880,6,262,47,1
1657093234920,-1,256,48,1
1657093234960,-3,243,49,1
1657093235000,0,226,41,1
1657093235040,-3,221,39,1
1657093235080,-9,229,39,1
1657093235120,-15,246,44,1
1657093235160,-9,258,47,1
1657093235200,9,261,50,1
1657093235240,16,255,50,1
1657093235280,18,248,52,1
1657093235320,11,240,50,1
1657093235360,-4,238,48,1
1657093235400,-17,239,45,1
1657093235440,-33,234,36,1
1657093235480,-27,236,31,1
1657093235520,1,244,28,1
1657093235560,21,254,39,1
1657093235600,18,258,49,1
1657093235640,-4,255,54,1
1657093235680,-10,246,56,1
1657093235720,-3,240,52,1
1657093235760,1,236,46,1
1657093235800,1,231,46,1
1657093235840,5,230,41,1
1657093235880,2,240,34,1
1657093235920,-10,254,30,1
1657093235960,-20,263,37,1
1657093236000,-20,264,49,1
1657093236040,-10,255,54,1
1657093236080,1,244,50,1
1657093236120,13,236,39,1
1657093236160,15,232,33,1
1657093236200,3,232,36,1
1657093236240,-11,231,48,1
1657093236280,-21,237,55,1
1657093236320,-19,250,47,1
1657093236360,-3,262,37,1
1657093236400,11,268,31,1
1657093236440,6,263,40,1
1657093236480,-1,247,52,1
1657093236520,-5,227,57,1
1657093236560,-7,214,52,1
1657093236600,-5,220,35,1
1657093236640,0,239,22,1
1657093236680,2,257,20,1
1657093236720,0,266,32,1
1657093236760,-4,266,51,1
1657093236800,-1,262,62,1
1657093236840,5,253,60,1
1657093236880,11,237,51,1
1657093236920,13,223,41,1
1657093236960,6,217,36,1
1657093237000,-2,224,33,1
1657093237040,-16,238,37,1
1657093237080,-19,254,44,1
1657093237120,-4,267,55,1
1657093237160,8,269,62,1
1657093237200,14,258,62,1
1657093237240,14,249,56,1
1657093237280,11,237,55,1
1657093237320,2,224,51,1
1657093237360,-7,217,43,1
1657093237400,-9,220,39,1
1657093237440,1,227,44,1
1657093237480,11,248,51,1
